,IPH_volume,IPH_weight,IVH_volume,IVH_weight,SDH_volume,SDH_weight,SAH_volume,SAH_weight,EDH_volume,EDH_weight
0,0.4486733379342347,0.04108559024998332,0.21336357901661707,0.12743182016972454,0.5998533224120166,0.05231366171803794,0.26976005895009436,0.3712708224986557,1.0065108092167776,0.025086469544796448
1,1.649088523071697,0.04172248268626321,0.6185848717182738,0.12980925610113564,1.550806920967279,0.052298687560378754,0.6129678739395961,0.34910332886520934,2.0575484097093053,0.025510606499236456
2,2.849503708209159,0.041427444513363935,1.0238061644199314,0.12928649322149677,2.5017605195225414,0.05125953220538582,0.9561756889290978,0.2933395706581003,3.10858601020184,0.025792481902687802
3,4.0499188933466215,0.040240207096554646,1.4290274571215873,0.1259699097634924,3.4527141180778003,0.04927262703216082,1.2993835039185995,0.22242785686374403,4.159623610694368,0.025929035100356414
4,5.250334078484084,0.03825948397823045,1.834248749823245,0.12015328328939681,4.403667716633063,0.04646805664244653,1.6425913189081007,0.15457790307354355,5.210661211186903,0.025919847305456146
5,6.450749263621546,0.03563039387400374,2.2394700425249026,0.11227885348146054,5.3546213151883215,0.04301612028332507,1.9857991338976029,0.10078797410357385,6.261698811679437,0.02576711851563737
6,7.651164448759012,0.0325276313075229,2.6446913352265584,0.10288432617043143,6.305574913743584,0.039110795648368765,2.329006948887105,0.06362874501072582,7.312736412171965,0.02547556582434841
7,8.851579633896474,0.02913708328813579,3.049912627928216,0.09254453785684043,7.256528512298846,0.03495232319129378,2.6722147638766063,0.0402632292536786,8.3637740126645,0.02505224874127638
8,10.051994819033936,0.025638542887691095,3.4551339206298737,0.081816435278707,8.207482110854105,0.030731053704435015,3.0154225788661075,0.026260218654283383,9.414811613157028,0.024506330017831195
9,11.252410004171402,0.022191644149446018,3.8603552133315295,0.07119434903832138,9.158435709409368,0.0266142943283225,3.3586303938556097,0.017936517474911165,10.465849213649562,0.02384878282452526
10,12.45282518930886,0.01892630891102792,4.265576506033187,0.06107981230676205,10.109389307964626,0.022737255938112034,3.701838208845112,0.012965406699768308,11.51688681414209,0.023092056845385907
11,13.653240374446327,0.015938072068315268,4.670797798734845,0.05176712253901319,11.060342906519889,0.019198487477709535,4.0450460238346135,0.010045025929440227,12.567924414634625,0.022249716884206905
12,14.853655559583785,0.01328783947192014,5.076019091436501,0.04344315256011097,12.011296505075151,0.01605951800361492,4.388253838824115,0.00840188803686132,13.61896201512716,0.02133606790900854
13,16.05407074472125,0.011005071478988368,5.481240384138158,0.036198066475870316,12.96225010363041,0.013347921921520275,4.731461653813616,0.0074827769361515955,14.669999615619687,0.020365780128644064
14,17.254485929858717,0.009093130258106694,5.886461676839816,0.030042776215739076,13.913203702185669,0.011062735578762023,5.074669468803119,0.006860584922891283,15.721037216112222,0.019353526770660302
15,18.454901114996176,0.007535555871083317,6.291682969541472,0.024929101137428876,14.864157300740935,0.009181090017149911,5.41787728379262,0.0062506643959787875,16.77207481660475,0.018313645812805802
16,19.65531630013364,0.00630226569405202,6.696904262243129,0.020769389939926056,15.815110899296194,0.007665047489366791,5.761085098782122,0.005531824895816802,17.823112417097285,0.01725983513143203
17,20.8557314852711,0.005355002616134743,7.102125554944787,0.017453479911659187,16.766064497851453,0.006467873461637441,6.104292913771623,0.004718636596643074,18.874150017589812,0.016204888496432344
18,22.056146670408566,0.00465169608422741,7.507346847646443,0.014861983394775556,17.71701809640672,0.005539268709910793,6.447500728761126,0.0038934271712409195,19.925187618082347,0.015160477690994814
19,23.256561855546032,0.004149679814655849,7.9125681403481005,0.012875785720838568,18.667971694961977,0.00482936423170163,6.790708543750627,0.003139919296725922,20.976225218574882,0.014136983882262344
20,24.45697704068349,0.0038078977885832844,8.317789433049757,0.011382215651264736,19.618925293517236,0.004291501341024815,7.133916358740128,0.0025103169267284248,22.02726281906741,0.013143379316760021
21,25.657392225820956,0.003588322663046038,8.723010725751415,0.010278616509956512,20.569878892072495,0.0038839603990401196,7.4771241737296315,0.002024880325785597,23.078300419559945,0.012187158542581313
22,26.857807410958415,0.0034568247696463257,9.128232018453073,0.009474077211882643,21.52083249062776,0.0035708652974661688,7.820331988719133,0.0016830120691223114,24.129338020052472,0.011274316727070691
23,28.05822259609588,0.003383691617928721,9.53345331115473,0.008889973126135802,22.47178608918302,0.0033224930442891615,8.163539803708634,0.0014706641018757125,25.180375620545007,0.010409371280489969
24,29.258637781233347,0.003343934159121016,9.938674603856388,0.00845980239466312,23.42273968773828,0.0031151816041653374,8.506747618698135,0.0013643970146647005,26.231413221037542,0.009595421929482232
25,30.459052966370805,0.003317449301116888,10.343895896558042,0.008128641675444019,24.373693286293545,0.0029309774392534665,8.849955433687636,0.001337684217270208,27.282450821530063,0.008834243609035985
26,31.65946815150827,0.0032890537927457706,10.7491171892597,0.00785241457964085,25.324646884848804,0.002757114864776965,9.19316324867714,0.001368362935536913,28.333488422022597,0.008126406045372491
27,32.85988333664573,0.0032483711037047257,11.154338481961357,0.00759707277026857,26.275600483404062,0.002585382915622396,9.53637106366664,0.0014404057577915817,29.384526022515132,0.007471413663220583
28,34.060298521783196,0.0031895425866373646,11.559559774663015,0.00733772897734918,27.22655408195933,0.0024114151784919505,9.879578878656142,0.0015376035494301097,30.435563623007667,0.0068678594425943896
